x,y,theta
-61.51718954086022,53.76291932563073,-0.2876735865365607
-61.331141387232584,53.707871219580426,0.0053462385956501235
-61.13109468467782,53.70894072717223,-0.0011835446006307649
-60.931013748314456,53.708703922349734,0.0015120661684942759
-60.73093278445374,53.709006458236715,-0.0017409995815347665
-60.53085223849766,53.70865811773798,-0.04170725292952655
-60.332722502198564,53.70038987596898,-0.2687645917628656
-60.148244530987654,53.64957937485852,-0.00832238418812918
-59.948570439166616,53.64791757198715,-0.06227409187489362
-59.75375334650014,53.6357698071344,-0.22674439913229513
-59.56472841620175,53.592159509546164,0.0015359639382649623
-59.364767619093286,53.59246664236112,0.017109318841019485
-59.16473866792448,53.59588933544422,-0.34934687994257624
-58.981962235340575,53.52930597830817,0.026836568634185078
-58.78237942857723,53.53466338219846,0.03589764423991309
-58.583342100166526,53.54181142408764,-0.33359581686723777
-58.400092051360964,53.478306572426334,-0.01995685606602127
-58.200074440168564,53.47431431972874,0.041537528868142756
-58.000222082091895,53.48262047042213,-0.3051500395826202
-57.81056068991958,53.422879380349805,0.0006177004290447376
-57.61178772828213,53.42300216250911,-0.16631360696644454
-57.41779272821045,53.3904373492647,-0.17363235933950277
-57.222350374447856,53.356157041392855,0.05539825031956361
-57.022589852708364,53.36723475947997,-0.19204059264293757
-56.82789203346492,53.32937835038786,-0.15752621383432247
-56.63163313245803,53.29820414366195,0.055686834022112566
-56.431978371324824,53.30933379201961,-0.3191709656061999
-56.24311643020146,53.24692066572474,-0.06388726132301434
-56.04796723373332,53.23443612783363,-0.25594416976675777
-55.8608007608685,53.18545777866663,-0.13467205289034667
-55.66776093698532,53.15930239486496,-0.1303513893669064
-55.47788241465948,53.13441032127841,-0.3605804205113121
-55.29531027377972,53.06556863821618,0.04149880902188465
-55.09602997737922,53.073843283787234,-0.3320128573127046
-54.91270899901401,53.0106387138045,-0.21811416864477579
-54.72842642271665,52.96979430142647,-0.05607819083115929
-54.53247940747245,52.95879441421344,-0.34074143839740584
-54.352206765418345,52.89487490709952,-0.13994540843100922
-54.16187614678737,52.868063752355056,-0.13367382573798556
-53.971920691345574,52.842519350001226,-0.35535976003786124
-53.7921730019688,52.77581239671261,-0.0843279680687595
-53.59911162090548,52.75949322137677,-0.1701076030440099
-53.40867447634071,52.72678229050415,-0.340679777398801
-53.227794822107924,52.662660109423506,-0.022472149441673424
-53.029691962562964,52.65820756282545,-0.2668608952115756
-52.84762132611335,52.608432816655224,-0.3216229006395761
-52.6672999035953,52.54835125106894,0.006387390298656639
-52.4676092943475,52.54962677027576,-0.3092894007169268
-52.28699894391524,52.49191378582886,-0.2807332981023276
-52.10457885135002,52.43931323926458,-0.013436294202116608
-51.90639112367709,52.436650170388226,-0.335262329916649
-51.72697006093999,52.37413713363332,-0.20748272255057787
-51.539085174267974,52.33458507026904,-0.06474380182411303
-51.34343906928838,52.32190046906495,-0.354063399301935
-51.15809822085173,52.25339104249672,0.025690275767608645
-50.95867658129388,52.25851536679532,-0.30109350443476796
-50.77746276949984,52.202242172681885,-0.29285401404404343
-50.59633531355354,52.14762796848258,-0.013342423350918134
-50.39915022440937,52.14499688541418,-0.32181318339570314
-50.21437260650355,52.083391487580165,-0.21146068824115263
-50.02679964394381,52.043125205726284,-0.051163603294423
-49.83177462762968,52.03313830735572,-0.35594507307011747
-49.64821280410297,51.96489360889153,-0.16763979284315977
